Date,Temp,Feels_Like,Dew Point (°F),Wind Speed (mph),Wind Gust (mph),Max Daily Gust (mph),Humidity (%),Solar Radiation (W/m^2)
3/25/2023 1:40,22.6,22.6,15.9,0,0,1.1,75,0
3/25/2023 1:35,22.8,22.8,16.7,0,0,1.1,77,0
3/25/2023 1:30,22.8,22.8,17,0,0,1.1,78,0
3/25/2023 1:25,23.4,23.4,17.6,0,0,1.1,78,0
3/25/2023 1:20,23.2,23.2,16.5,0,1.1,1.1,75,0
3/25/2023 1:15,22.8,22.8,17.9,0,0,1.1,81,0
3/25/2023 1:10,23,23,17.5,0,0,1.1,79,0
3/25/2023 1:05,23.7,23.7,18.5,0,0,1.1,80,0
3/25/2023 1:00,24.1,24.1,18,0,0,1.1,77,0
3/25/2023 0:55,24.3,24.3,17.8,0,0,1.1,76,0
3/25/2023 0:50,24.8,24.8,16.1,0,0,1.1,69,0
3/25/2023 0:45,25,25,16.3,0,0,1.1,69,0
3/25/2023 0:40,25.7,25.7,16.6,0,0,1.1,68,0
3/25/2023 0:35,26.1,26.1,16,0,1.1,1.1,65,0
3/25/2023 0:30,25.2,25.2,16.5,0,0,1.1,69,0
3/25/2023 0:25,25,25,16,0,0,0,68,0
3/25/2023 0:20,25,25,17.9,0,0,0,74,0
3/25/2023 0:15,25.3,25.3,17.9,0,0,0,73,0
3/25/2023 0:10,25.9,25.9,17.2,0,0,0,69,0
3/25/2023 0:05,26.2,26.2,17.1,0,0,0,68,0
3/25/2023 0:00,26.6,26.6,17.5,0,0,11.4,68,0
3/24/2023 23:55,26.2,26.2,16.8,0,0,11.4,67,0
3/24/2023 23:50,26.4,26.4,18.6,0,0,11.4,72,0
3/24/2023 23:45,26.1,26.1,17.7,0.2,1.1,11.4,70,0
3/24/2023 23:40,25.9,25.9,19.4,0,0,11.4,76,0
3/24/2023 23:35,26.1,26.1,19.9,0,0,11.4,77,0
3/24/2023 23:30,26.2,26.2,20,0,0,11.4,77,0
3/24/2023 23:25,26.8,26.8,18.7,0,0,11.4,71,0
3/24/2023 23:20,26.8,26.8,19.3,0.2,1.1,11.4,73,0
3/24/2023 23:15,27.1,27.1,19.9,0,0,11.4,74,0
3/24/2023 23:10,27.9,27.9,20.4,0,0,11.4,73,0
3/24/2023 23:05,28.6,28.6,20.4,0,1.1,11.4,71,0
3/24/2023 23:00,28.4,28.4,20.2,0.2,3.4,11.4,71,0
3/24/2023 22:55,27.9,27.9,20.4,0,0,11.4,73,0
3/24/2023 22:50,28.2,28.2,21.9,0,0,11.4,77,0
3/24/2023 22:45,28.8,28.8,22.2,0,1.1,11.4,76,0
3/24/2023 22:40,29.3,29.3,22.7,0,1.1,11.4,76,0
3/24/2023 22:35,29.7,29.7,22.8,0,2.2,11.4,75,0
3/24/2023 22:30,30,30,23.1,1.3,2.2,11.4,75,0
3/24/2023 22:25,30.2,30.2,24.2,0,1.1,11.4,78,0
3/24/2023 22:20,30.9,30.9,24.9,0,1.1,11.4,78,0
3/24/2023 22:15,31.1,31.1,25.4,0.2,1.1,11.4,79,0
3/24/2023 22:10,31.3,31.3,24.3,0,2.2,11.4,75,0
3/24/2023 22:05,31.5,31.5,25.4,0,2.2,11.4,78,0
3/24/2023 22:00,31.6,31.6,24.3,1.1,1.1,11.4,74,0
3/24/2023 21:56,31.6,31.6,24.9,0.5,2.2,11.4,76,0
3/24/2023 21:50,31.8,31.8,25.7,0,3.4,11.4,78,0
3/24/2023 21:45,31.8,31.8,26.3,0,2.2,11.4,80,0
3/24/2023 21:40,32,32,26.2,0,1.1,11.4,79,0
3/24/2023 21:35,32,32,27.1,0.7,2.2,11.4,82,0
3/24/2023 21:30,32.2,32.2,27.9,0.2,2.2,11.4,84,0
3/24/2023 21:25,31.8,31.8,28.9,0.5,2.2,11.4,89,0
3/24/2023 21:20,32.2,32.2,29.3,0,0,11.4,89,0
3/24/2023 21:15,32.2,32.2,29.3,0,1.1,11.4,89,0
3/24/2023 21:10,32.2,32.2,30.1,0,1.1,11.4,92,0
3/24/2023 21:05,32.4,32.4,30.6,0,1.1,11.4,93,0
3/24/2023 21:00,32,32,30.5,2.2,3.4,11.4,94,0
3/24/2023 20:56,31.6,31.6,30.6,0,0,11.4,96,0
3/24/2023 20:50,31.5,31.5,30.5,0,0,11.4,96,0
3/24/2023 20:45,31.6,31.6,30.6,0,0,11.4,96,0
3/24/2023 20:40,31.6,31.6,30.6,0,0,11.4,96,0
3/24/2023 20:35,32,32,31,0,0,11.4,96,0
3/24/2023 20:30,32,32,31,0.2,1.1,11.4,96,0
3/24/2023 20:25,32.2,32.2,31.2,0,0,11.4,96,0
3/24/2023 20:20,32.2,32.2,31.2,0,0,11.4,96,0
3/24/2023 20:15,32.2,32.2,31.2,0,0,11.4,96,0
3/24/2023 20:10,32.4,32.4,31.4,1.1,1.1,11.4,96,0
3/24/2023 20:05,32.4,32.4,31.4,0,1.1,11.4,96,0
3/24/2023 20:00,32.4,32.4,31.4,0,0,11.4,96,0
3/24/2023 19:55,32.5,32.5,31.5,0,0,11.4,96,0
3/24/2023 19:50,32.5,32.5,31.5,0,0,11.4,96,0
3/24/2023 19:45,32.9,32.9,31.6,0,1.1,11.4,95,0.1
3/24/2023 19:40,33.6,30.7,32.1,3.4,5.8,11.4,94,0.1
3/24/2023 19:35,33.8,33.8,31.7,0.7,5.8,11.4,92,0.2
3/24/2023 19:30,34.2,34.2,32.1,0,0,11.4,92,0.7
3/24/2023 19:25,34.5,34.5,31.9,1.8,3.4,11.4,90,1.7
3/24/2023 19:20,35.2,35.2,32.8,0.9,2.2,11.4,91,3.5
3/24/2023 19:15,35.6,35.6,33,0,2.2,11.4,90,4.9
3/24/2023 19:10,35.6,35.6,33.2,0.2,2.2,11.4,91,5.9
3/24/2023 19:05,35.6,35.6,33.2,0,1.1,11.4,91,8.4
3/24/2023 19:00,35.6,35.6,33.2,0,0,11.4,91,10.5
3/24/2023 18:55,35.8,35.8,33.2,0,1.1,11.4,90,15.1
3/24/2023 18:50,35.6,35.6,33.5,0,0,11.4,92,20.9
3/24/2023 18:45,35.4,35.4,33.6,0,0,11.4,93,34
3/24/2023 18:40,35.2,35.2,33.1,0,1.1,11.4,92,29.2
3/24/2023 18:35,35.1,35.1,33.6,0,1.1,11.4,94,28.5
3/24/2023 18:30,34.9,34.9,33.4,0,0,11.4,94,34.3
3/24/2023 18:25,34.9,34.9,33.4,0,0,11.4,94,32.9
3/24/2023 18:20,34.9,34.9,33.4,0,1.1,11.4,94,36.8
3/24/2023 18:15,34.9,34.9,33.1,1.3,2.2,11.4,93,50.8
3/24/2023 18:10,34.7,34.7,33.2,0.5,2.2,11.4,94,62.6
3/24/2023 18:05,34.7,34.7,33.4,1.6,3.4,11.4,95,67.9
3/24/2023 18:00,34.5,34.5,33.2,2,2.2,11.4,95,77.4
3/24/2023 17:56,34.5,34.5,33.5,1.8,2.2,11.4,96,79.1
3/24/2023 17:50,34.3,34.3,33.3,1.8,2.2,11.4,96,72.9
3/24/2023 17:45,34,34,33,0.7,2.2,11.4,96,65.2
3/24/2023 17:40,33.6,33.6,32.6,0,0,11.4,96,48.2
3/24/2023 17:35,33.3,33.3,32.3,0,0,11.4,96,45.6
3/24/2023 17:30,33.1,33.1,32.1,0,0,11.4,96,38.1
3/24/2023 17:25,33.1,33.1,32.1,0,0,11.4,96,22
3/24/2023 17:20,33.3,33.3,32.3,0,1.1,11.4,96,12.6
3/24/2023 17:15,33.6,33.6,32.3,2.5,3.4,11.4,95,8.6
3/24/2023 17:10,34.3,34.3,32.8,0.7,3.4,11.4,94,8.6
3/24/2023 17:05,37.2,37.2,34.8,1.6,3.4,11.4,91,7.8
3/24/2023 17:00,38.1,38.1,36.5,0,0,11.4,94,15.3
3/24/2023 16:55,37.8,37.8,35.4,0,3.4,11.4,91,99.9
3/24/2023 16:50,37.9,37.9,34.7,1.1,3.4,11.4,88,118
3/24/2023 16:45,38.1,38.1,35.4,0.5,1.1,11.4,90,132.9
3/24/2023 16:40,38.3,38.3,35.9,0,1.1,11.4,91,112.1
3/24/2023 16:35,39.2,39.2,37.1,0,1.1,11.4,92,97.2
3/24/2023 16:30,39.6,39.6,37.2,0.7,3.4,11.4,91,131.5
3/24/2023 16:25,39,39,37.7,0.2,1.1,11.4,95,405.1
3/24/2023 16:20,37,37,35.4,0,0,11.4,94,260.2
3/24/2023 16:15,36.9,36.9,35.3,0,0,11.4,94,174.9
3/24/2023 16:10,36.1,36.1,34.5,0,0,11.4,94,207.3
3/24/2023 16:05,35.8,35.8,34.2,0,0,11.4,94,230.4
3/24/2023 16:00,34.7,34.7,33.4,1.8,2.2,11.4,95,296.3
3/24/2023 15:55,33.6,33.6,32.1,0,0,11.4,94,163
3/24/2023 15:50,33.1,33.1,31.6,0,0,11.4,94,110.3
3/24/2023 15:45,33.3,33.3,31.8,0,0,11.4,94,28.9
3/24/2023 15:40,33.8,33.8,32,0,0,11.4,93,16.5
3/24/2023 15:35,35.1,35.1,32.5,0.9,1.1,11.4,90,13.5
3/24/2023 15:30,37.9,37.9,34.1,2.2,3.4,11.4,86,9.8
3/24/2023 15:25,39.6,39.6,34.3,1.6,2.2,11.4,81,15.6
3/24/2023 15:20,39.7,39.7,34.4,0.2,1.1,11.4,81,21.3
3/24/2023 15:15,39.4,39.4,33.4,0,0,11.4,79,33.3
3/24/2023 15:10,39.2,39.2,32.3,0,2.2,11.4,76,47
3/24/2023 15:05,40.3,37.6,32,4,4.5,11.4,72,47
3/24/2023 15:00,40.6,40.6,31.6,1.3,2.2,11.4,70,48
3/24/2023 14:55,40.6,40.6,30.1,0,1.1,11.4,66,58
3/24/2023 14:50,41,41,30.9,1.3,3.4,11.4,67,58.6
3/24/2023 14:45,41.2,41.2,31.1,0,2.2,11.4,67,62
3/24/2023 14:40,41.9,41.9,29.4,0,1.1,11.4,61,90.5
3/24/2023 14:35,41.7,41.7,31.6,0,1.1,11.4,67,127
3/24/2023 14:30,42.3,42.3,32.5,0.2,1.1,11.4,68,121.8
3/24/2023 14:25,42.3,42.3,32.5,2.9,4.5,11.4,68,121.5
3/24/2023 14:20,42.3,42.3,32.1,0.9,4.5,11.4,67,125.8
3/24/2023 14:15,42.1,42.1,33,1.3,5.8,11.4,70,148.8
3/24/2023 14:10,42.8,40.5,33,4,5.8,11.4,68,189.6
3/24/2023 14:05,43.7,43.7,34.6,2.2,2.2,11.4,70,254.4
3/24/2023 14:00,43.2,43.2,33.4,2.5,4.5,11.4,68,416.5
3/24/2023 13:55,43,43,34.3,2.9,4.5,11.4,71,618.1
3/24/2023 13:50,42.3,42.3,33.6,0.7,4.5,11.4,71,364.7
3/24/2023 13:45,41.9,41.9,33.9,2.2,4.5,11.4,73,561.5
3/24/2023 13:40,40.5,40.5,33.5,2.5,5.8,11.4,76,344.2
3/24/2023 13:35,41.4,37.8,32.7,5.4,6.9,11.4,71,224.4
3/24/2023 13:30,41.2,41.2,31.8,2.2,3.4,11.4,69,193.1
3/24/2023 13:25,42.6,42.6,31.7,0,2.2,11.4,65,144.9
3/24/2023 13:20,42.3,42.3,31.4,0,1.1,11.4,65,176.4
3/24/2023 13:15,41.7,41.7,30.8,0.7,1.1,11.4,65,169.1
3/24/2023 13:10,41.4,41.4,31.6,0,0,11.4,68,134.8
3/24/2023 13:05,41,41,30.5,1.3,2.2,11.4,66,117.8
3/24/2023 13:00,40.3,40.3,30.2,1.3,2.2,11.4,67,108
3/24/2023 12:55,40.3,40.3,31.3,0.2,2.2,11.4,70,117
3/24/2023 12:51,41,41,32.3,2.2,3.4,11.4,71,159.5
3/24/2023 12:45,41.9,38.3,32.5,5.6,6.9,11.4,69,262.1
3/24/2023 12:40,42.1,42.1,29.2,1.3,3.4,11.4,60,159.3
3/24/2023 12:35,42.3,42.3,29.8,2.5,4.5,11.4,61,74.4
3/24/2023 12:30,42.4,42.4,29.1,2.5,5.8,11.4,59,84.3
3/24/2023 12:25,43.5,42.2,30.5,3.1,4.5,11.4,60,127.2
3/24/2023 12:20,45.7,43.2,30,4.9,5.8,11.4,54,200.3
3/24/2023 12:15,45.5,43.8,30.3,3.8,6.9,11.4,55,583.7
3/24/2023 12:10,46,43.7,32.1,4.7,6.9,11.4,58,587.3
3/24/2023 12:05,45.7,40.9,31.3,9.4,11.4,11.4,57,780.7
3/24/2023 12:00,45,42.7,32.4,4.5,6.9,10.3,61,708.6
3/24/2023 11:55,45,43.5,31.5,3.6,6.9,10.3,59,304.9
3/24/2023 11:50,46.4,42.2,32,8.5,10.3,10.3,57,657.8
3/24/2023 11:45,44.8,43.2,31.8,3.6,5.8,10.3,60,717.5
3/24/2023 11:40,43.7,42.2,31.5,3.4,6.9,9.2,62,303.3
3/24/2023 11:35,42.3,42.3,32.9,2.5,4.5,9.2,69,350.5
3/24/2023 11:30,43.5,40.2,32.5,5.6,8.1,9.2,65,161.9
3/24/2023 11:25,45.3,43.4,33.9,4,6.9,9.2,64,585.9
3/24/2023 11:20,45,43.1,33.2,4,5.8,9.2,63,622.5
3/24/2023 11:15,44.4,40.7,33.8,6.5,9.2,9.2,66,621.2
3/24/2023 11:10,43.7,40.3,34.2,5.8,8.1,8.1,69,348.1
3/24/2023 11:05,43,41,32.8,3.8,5.8,8.1,67,563.2
3/24/2023 11:00,41,41,32.3,2.2,6.9,8.1,71,226.4
3/24/2023 10:55,43.3,43.3,33.8,2.2,4.5,8.1,69,267
3/24/2023 10:50,41.5,39.2,32.5,3.8,5.8,8.1,70,515.4
3/24/2023 10:45,39.7,36.9,31.4,4,4.5,8.1,72,252.9
3/24/2023 10:40,39.7,39.7,31.4,1.3,2.2,8.1,72,144.6
3/24/2023 10:35,40.1,40.1,31.1,1.1,4.5,8.1,70,168.7
3/24/2023 10:30,40.3,40.3,31.7,0.9,2.2,8.1,71,280.4
3/24/2023 10:25,39.2,39.2,32.3,1.8,3.4,8.1,76,232.3
3/24/2023 10:20,39,36.1,31.1,4,5.8,8.1,73,206.2
3/24/2023 10:15,38.7,38.7,31.8,1.8,4.5,8.1,76,184.5
3/24/2023 10:10,38.5,38.5,31.9,2.9,5.8,8.1,77,165.4
3/24/2023 10:05,38.8,36.1,31.9,3.8,6.9,8.1,76,125.5
3/24/2023 10:00,38.8,38.8,32.5,0.9,3.4,8.1,78,137.5
3/24/2023 9:55,38.8,38.8,32.2,2,5.8,8.1,77,172.8
3/24/2023 9:50,37.2,37.2,31.3,1.6,2.2,8.1,79,163.6
3/24/2023 9:45,37,34.5,31.1,3.4,5.8,8.1,79,108.6
3/24/2023 9:40,36.9,36.9,30.7,2.7,5.8,8.1,78,66.5
3/24/2023 9:35,36.9,34.4,31.3,3.4,4.5,8.1,80,59.8
3/24/2023 9:30,37.8,37.8,31.2,2.9,5.8,8.1,77,90.8
3/24/2023 9:25,38.5,36.2,30.9,3.4,6.9,8.1,74,168.6
3/24/2023 9:20,37.9,37.9,32.3,2,5.8,8.1,80,221.9
3/24/2023 9:15,37,37,31.7,2.2,4.5,8.1,81,162.4
3/24/2023 9:10,37.2,34.3,32.2,3.8,4.5,6.9,82,174.4
3/24/2023 9:05,36.5,36.5,31.5,1.3,3.4,6.9,82,116.3
3/24/2023 9:00,36.1,36.1,31.4,2.2,4.5,6.9,83,106.5
3/24/2023 8:55,35.8,35.8,31.2,1.3,3.4,6.9,83,103.6
3/24/2023 8:50,36.1,33.5,31.4,3.4,5.8,6.9,83,87.4
3/24/2023 8:45,35.4,33,30.8,3.1,4.5,5.8,83,155.3
3/24/2023 8:40,34.2,34.2,31.9,0,1.1,5.8,91,146.6
3/24/2023 8:35,33.4,33.4,31.1,0,0,5.8,91,79.8
3/24/2023 8:30,33.3,33.3,31.2,0.2,1.1,5.8,92,64.9
3/24/2023 8:25,33.6,33.6,31.3,0.7,1.1,5.8,91,56.1
3/24/2023 8:20,33.3,30.6,31,3.1,5.8,5.8,91,44.6
3/24/2023 8:15,33.3,33.3,31.2,0.9,1.1,5.8,92,34.9
3/24/2023 8:10,32.9,32.9,30.8,0.7,2.2,5.8,92,24.8
3/24/2023 8:05,32.2,32.2,30.4,0,1.1,5.8,93,21.2
3/24/2023 8:00,31.8,31.8,30.5,0,0,5.8,95,19.4
3/24/2023 7:55,31.6,31.6,30.3,0,0,5.8,95,15.9
3/24/2023 7:50,31.6,31.6,30.3,0,0,5.8,95,11.7
3/24/2023 7:46,31.6,31.6,30.3,0,0,5.8,95,9.3
3/24/2023 7:40,31.6,31.6,30.1,0,0,5.8,94,6.5
3/24/2023 7:35,31.6,31.6,30.1,0,0,5.8,94,4.7
3/24/2023 7:30,31.6,31.6,30.1,0,0,5.8,94,3.1
3/24/2023 7:25,31.5,31.5,30,0,0,5.8,94,2.3
3/24/2023 7:20,31.5,31.5,30,0,0,5.8,94,1.9
3/24/2023 7:15,31.6,31.6,30.1,0,0,5.8,94,1.3
3/24/2023 7:10,31.8,31.8,30,0,0,5.8,93,0.8
3/24/2023 7:05,32.4,32.4,30.3,0,1.1,5.8,92,0.4
3/24/2023 7:00,33.1,33.1,30.8,0.2,1.1,5.8,91,0.2
3/24/2023 6:55,33.3,33.3,30.4,0,0,5.8,89,0.1
3/24/2023 6:50,33.3,33.3,30.4,0,1.1,5.8,89,0
3/24/2023 6:45,32.7,32.7,30.4,0,0,5.8,91,0
3/24/2023 6:40,31.8,31.8,30,0,1.1,5.8,93,0
3/24/2023 6:35,31.3,31.3,30,0,0,5.8,95,0
3/24/2023 6:30,31.3,31.3,29.8,0,0,5.8,94,0
3/24/2023 6:25,31.3,31.3,29.8,0,0,5.8,94,0
3/24/2023 6:20,31.3,31.3,29.5,0,0,5.8,93,0
3/24/2023 6:15,31.5,31.5,29.7,0,0,5.8,93,0
3/24/2023 6:10,32,32,29.9,0,0,5.8,92,0
3/24/2023 6:05,32.4,32.4,30.1,0,0,5.8,91,0
3/24/2023 6:00,32.5,32.5,30.4,0.7,1.1,5.8,92,0
3/24/2023 5:55,32.9,32.9,30.6,0.5,2.2,5.8,91,0
3/24/2023 5:50,32.9,32.9,30.6,2.2,2.2,5.8,91,0
3/24/2023 5:45,33.1,33.1,30.5,1.8,4.5,5.8,90,0
3/24/2023 5:40,33.3,33.3,30.7,1.3,3.4,5.8,90,0
3/24/2023 5:35,33.1,33.1,30.8,2.7,3.4,5.8,91,0
3/24/2023 5:30,33.3,33.3,31,0.9,1.1,5.8,91,0
3/24/2023 5:25,33.4,33.4,31.1,2.2,3.4,5.8,91,0
3/24/2023 5:20,33.3,33.3,31,1.8,4.5,5.8,91,0
3/24/2023 5:15,33.3,33.3,31,1.8,2.2,5.8,91,0
3/24/2023 5:10,33.3,33.3,31,1.8,4.5,5.8,91,0
3/24/2023 5:05,33.3,33.3,31,2,5.8,5.8,91,0
3/24/2023 5:00,33.3,30.3,31,3.4,4.5,5.8,91,0
3/24/2023 4:55,33.3,33.3,31,2.2,3.4,5.8,91,0
3/24/2023 4:50,33.3,33.3,31,2.2,3.4,5.8,91,0
3/24/2023 4:45,33.3,33.3,31,1.8,3.4,5.8,91,0
3/24/2023 4:40,33.3,33.3,31.2,1.8,3.4,5.8,92,0
3/24/2023 4:35,33.1,33.1,31,1.3,2.2,5.8,92,0
3/24/2023 4:30,33.1,33.1,31,1.8,4.5,5.8,92,0
3/24/2023 4:25,32.7,32.7,30.9,1.3,2.2,5.8,93,0
3/24/2023 4:20,32.7,32.7,30.9,2.9,4.5,5.8,93,0
3/24/2023 4:15,32.5,32.5,30.7,2.9,4.5,5.8,93,0
3/24/2023 4:10,32.7,32.7,30.6,0.5,2.2,5.8,92,0
3/24/2023 4:05,33.1,33.1,31,2.2,3.4,5.8,92,0
3/24/2023 4:00,33.3,33.3,31,0.7,3.4,5.8,91,0
3/24/2023 3:55,33.1,33.1,31,0,0,5.8,92,0
3/24/2023 3:50,32.9,32.9,30.8,0.2,1.1,5.8,92,0
3/24/2023 3:45,32.2,32.2,30.4,0,0,5.8,93,0
3/24/2023 3:40,32.4,32.4,30.6,0,0,5.8,93,0
3/24/2023 3:35,32.5,32.5,30.4,0,0,5.8,92,0
3/24/2023 3:30,33.8,33.8,31.2,0.9,1.1,5.8,90,0
3/24/2023 3:25,33.6,33.6,31,0.2,1.1,5.8,90,0
3/24/2023 3:20,33.4,33.4,31.1,0,0,5.8,91,0
3/24/2023 3:15,33.8,33.8,31.5,0,0,5.8,91,0
3/24/2023 3:10,33.8,33.8,31.2,0,0,5.8,90,0
3/24/2023 3:05,32.9,32.9,30.8,0.7,2.2,5.8,92,0
3/24/2023 3:00,32.4,32.4,30.6,0,0,5.8,93,0
3/24/2023 2:55,32.2,32.2,30.4,0,0,5.8,93,0
3/24/2023 2:50,32.2,32.2,30.4,0,0,5.8,93,0
3/24/2023 2:45,32.2,32.2,30.4,0,0,5.8,93,0
3/24/2023 2:41,32.2,32.2,30.1,0,0,5.8,92,0
3/24/2023 2:35,32.7,32.7,30.6,0,0,5.8,92,0
3/24/2023 2:30,33.1,33.1,31,0,0,5.8,92,0
3/24/2023 2:25,33.1,33.1,30.8,0,0,5.8,91,0
3/24/2023 2:20,33.4,33.4,31.1,0,0,5.8,91,0
3/24/2023 2:15,34.2,34.2,31.6,0,1.1,5.8,90,0
3/24/2023 2:10,34,34,31.4,0.2,1.1,5.8,90,0
3/24/2023 2:05,33.6,33.6,31,0,0,5.8,90,0
3/24/2023 2:00,33.6,33.6,31,0,0,5.8,90,0
3/24/2023 1:55,33.8,33.8,30.9,0,0,5.8,89,0
3/24/2023 1:50,33.6,33.6,30.7,0.2,2.2,5.8,89,0
3/24/2023 1:45,33.8,33.8,30.6,0,2.2,5.8,88,0
3/24/2023 1:40,33.8,33.8,30.6,0.5,1.1,5.8,88,0
3/24/2023 1:35,33.8,33.8,30.6,1.1,3.4,5.8,88,0
3/24/2023 1:30,33.8,33.8,30.6,0,1.1,5.8,88,0
3/24/2023 1:25,33.6,33.6,30.7,1.3,2.2,5.8,89,0
3/24/2023 1:20,33.4,33.4,30.2,0,1.1,5.8,88,0
3/24/2023 1:15,33.6,33.6,30.4,0.9,2.2,5.8,88,0
3/24/2023 1:10,33.4,33.4,30.2,1.3,2.2,5.8,88,0
3/24/2023 1:05,33.8,33.8,30.3,1.3,4.5,5.8,87,0
3/24/2023 1:00,33.8,33.8,30.6,2.9,4.5,5.8,88,0
3/24/2023 0:55,33.8,33.8,30.6,2.9,4.5,5.8,88,0
3/24/2023 0:50,33.6,33.6,30.4,2.2,4.5,5.8,88,0
3/24/2023 0:45,33.4,33.4,30.2,0.5,2.2,5.8,88,0
3/24/2023 0:40,33.6,30.1,30.4,3.8,5.8,5.8,88,0
3/24/2023 0:35,33.4,30.4,30.5,3.4,4.5,5.8,89,0
3/24/2023 0:30,33.6,30.4,30.7,3.6,4.5,5.8,89,0
3/24/2023 0:25,33.6,33.6,30.7,2.9,3.4,5.8,89,0
3/24/2023 0:20,33.8,33.8,30.6,2.2,3.4,5.8,88,0
3/24/2023 0:15,33.8,33.8,30.6,1.3,3.4,5.8,88,0
3/24/2023 0:10,33.6,30.1,30.7,3.8,5.8,5.8,89,0
3/24/2023 0:05,33.1,33.1,30.5,2,4.5,4.5,90,0
3/24/2023 0:00,32.9,32.9,30.3,0.9,2.2,2.2,90,0
3/23/2023 23:55,32.7,32.7,30.4,0.9,2.2,9.2,91,0
3/23/2023 23:50,32.5,32.5,30.2,0,1.1,9.2,91,0
3/23/2023 23:45,32.5,32.5,29.9,0,0,9.2,90,0
3/23/2023 23:40,32.5,32.5,29.9,0,0,9.2,90,0
3/23/2023 23:35,32.5,32.5,29.9,0,0,9.2,90,0
3/23/2023 23:30,32.5,32.5,29.9,0,0,9.2,90,0
3/23/2023 23:25,32.4,32.4,30.1,0,0,9.2,91,0
3/23/2023 23:20,32.2,32.2,29.9,0,0,9.2,91,0
3/23/2023 23:15,32.2,32.2,30.1,0,0,9.2,92,0
3/23/2023 23:10,31.8,31.8,30,0,0,9.2,93,0
3/23/2023 23:05,31.3,31.3,29.5,0,0,9.2,93,0
3/23/2023 23:00,31.5,31.5,29.7,0,0,9.2,93,0
3/23/2023 22:55,31.6,31.6,29.8,0,0,9.2,93,0
3/23/2023 22:50,31.8,31.8,30,0,0,9.2,93,0
3/23/2023 22:45,31.8,31.8,30,0,0,9.2,93,0
3/23/2023 22:40,32.2,32.2,30.1,0,0,9.2,92,0
3/23/2023 22:35,32.5,32.5,30.2,0,0,9.2,91,0
3/23/2023 22:30,32.9,32.9,30.6,0,0,9.2,91,0
3/23/2023 22:25,33.3,33.3,30.7,0,0,9.2,90,0
3/23/2023 22:20,33.8,33.8,30.9,0,0,9.2,89,0
3/23/2023 22:15,34.3,34.3,31.1,0,0,9.2,88,0
3/23/2023 22:10,34.5,34.5,31.3,0,0,9.2,88,0
3/23/2023 22:05,34.7,34.7,30.9,0,0,9.2,86,0
3/23/2023 22:00,35.1,35.1,31.3,0.5,1.1,9.2,86,0
3/23/2023 21:55,34.9,34.9,30.9,0.9,2.2,9.2,85,0
3/23/2023 21:50,34.9,34.9,30.9,0.9,2.2,9.2,85,0
3/23/2023 21:45,35.2,35.2,30.9,0,0,9.2,84,0
3/23/2023 21:40,35.1,35.1,30.8,0,0,9.2,84,0
3/23/2023 21:36,35.2,35.2,30.6,0,0,9.2,83,0
3/23/2023 21:30,35.4,35.4,30.5,0,0,9.2,82,0
3/23/2023 21:25,35.8,35.8,30.9,0.2,1.1,9.2,82,0
3/23/2023 21:20,35.8,35.8,30.6,1.1,4.5,9.2,81,0
3/23/2023 21:15,35.8,35.8,30.9,1.8,2.2,9.2,82,0
3/23/2023 21:10,36,36,30.7,0,1.1,9.2,81,0
3/23/2023 21:05,36.3,36.3,31,0.2,1.1,9.2,81,0
3/23/2023 21:00,36.7,36.7,31.1,1.1,1.1,9.2,80,0
3/23/2023 20:55,37,37,31.1,2.5,3.4,9.2,79,0
3/23/2023 20:50,37.4,35,31.5,3.4,4.5,9.2,79,0
3/23/2023 20:45,37.4,37.4,31.8,0,3.4,9.2,80,0
3/23/2023 20:40,37.6,37.6,31.7,1.8,2.2,9.2,79,0
3/23/2023 20:35,37.9,37.9,32,0.9,2.2,9.2,79,0
3/23/2023 20:30,38.1,38.1,31.9,0.9,3.4,9.2,78,0
3/23/2023 20:25,37.9,37.9,32,0.9,3.4,9.2,79,0
3/23/2023 20:20,37.8,35.7,31.9,3.1,5.8,9.2,79,0
3/23/2023 20:15,37.9,37.9,32,2,3.4,9.2,79,0
3/23/2023 20:10,37.9,37.9,32,0,0,9.2,79,0
3/23/2023 20:05,38.1,38.1,31.9,0,1.1,9.2,78,0
3/23/2023 20:00,38.5,38.5,32.2,0.9,1.1,9.2,78,0
3/23/2023 19:55,38.7,38.7,31.8,0.9,2.2,9.2,76,0
3/23/2023 19:50,38.7,38.7,31.5,0,1.1,9.2,75,0
3/23/2023 19:45,39,39,31.8,0,1.1,9.2,75,0.1
3/23/2023 19:40,39,39,31.1,0.9,2.2,9.2,73,0.2
3/23/2023 19:35,39,39,31.8,1.1,2.2,9.2,75,0.3
3/23/2023 19:30,39.2,39.2,32.3,0,0,9.2,76,0.5
3/23/2023 19:25,39.4,39.4,32.5,0,0,9.2,76,0.5
3/23/2023 19:20,39.2,39.2,32,0.2,1.1,9.2,75,0.5
3/23/2023 19:15,39.6,39.6,32.3,0,0,9.2,75,0.6
3/23/2023 19:10,39.9,39.9,31.6,0.2,3.4,9.2,72,1.4
3/23/2023 19:05,41,41,31.6,0,1.1,9.2,69,2.1
3/23/2023 19:00,41.5,41.5,32.5,0,0,9.2,70,2.1
3/23/2023 18:55,41.7,41.7,31.6,0,0,9.2,67,2.2
3/23/2023 18:50,41.9,41.9,31.8,0,0,9.2,67,2.9
3/23/2023 18:45,42.1,42.1,31.2,0,0,9.2,65,4.3
